29428V10,EPZMEUR,EPIZYME INC,Common Stock
29664W10,ESPR,ESPERION THERAPEUTICS INC,Common Stock
30040P10,EVTC,EVERTEC INC,Common Stock
30603D10,FWMEUR,FAIRWAY GROUP HOLDINGS CORP,Common Stock
32115D10,FNBCQUSD,FIRST NBC BANK HOLDING CO,Common Stock
34988V10,FOSL,FOSSIL GROUP INC,Common Stock
36197T10,GWPH,GW PHARMACEUTICALS LTD,ADR
37953G10,BRSSUSD,GLOBAL BRASS & COPPER HOLDIN,Common Stock
38046C10,GOGO,GOGO INC,Common Stock
40416E10,HCI,HCI GROUP INC,Common Stock
40416M10,HDSUSD,HD SUPPLY HOLDINGS INC,Common Stock
41068X10,HASI,HA SUSTAINABLE INFRASTRUCTUR,Common Stock
42365Q10,HMTVUSD,HEMISPHERE MEDIA GROUP INC,Common Stock
45384B10,IBTXUSD,INDEPENDENT BANK GROUP INC,Common Stock
45408X30,IGC,IGC PHARMA INC,Common Stock
45824V20,INSYEUR,INSYS THERAPEUTICS INC,Common Stock
53225G10,LITB,LIGHTINTHEBOX HOLDING-ADR,ADR
55207470,WLHUSD,WILLIAM LYON HOMES-CL A,Common Stock
55277Q20,MAMS,MAM SOFTWARE GROUP INC,Common Stock
60249610,MDXG,MIMEDX GROUP INC,Common Stock
63009R10,NSTGEUR,NANOSTRING TECHNOLOGIES INC,Common Stock
63737220,NRC,NATIONAL RESEARCH CORP,Common Stock
65540B10,NDLS,NOODLES & CO,Common Stock
67103X10,OFG,OFG BANCORP,Common Stock
68882330,OTEL,OTELCO INC-A,Common Stock
69366J20,PTCT,PTC THERAPEUTICS INC,Common Stock
69423U30,ALTO,ALTO INGREDIENTS INC,Common Stock
73701010,PTLAEUR,PORTOLA PHARMACEUTICALS INC,Common Stock
73933G20,PSIX,POWER SOLUTIONS INTERNATIONA,Common Stock
74735M10,QIW,QIWI PLC-SPONSORED ADR,ADR
78408D10,SBFG,SB FINANCIAL GROUP INC,Common Stock
81282V10,PRKS,UNITED PARKS & RESORTS INC,Common Stock
82835910,SAMG,SILVERCREST ASSET MANAGEME-A,Common Stock
83600C10,SOHO,SOTHERLY HOTELS INC,REIT
86732Y10,SUNEQUSD,SUNEDISON INC,Common Stock
87259010,TMUS,T-MOBILE US INC,Common Stock
87336U10,DATA,TABLEAU SOFTWARE INC-CL A,Common Stock
87724P10,TMHC,TAYLOR MORRISON HOME CORP,Common Stock
88322Q10,TGTX,TG THERAPEUTICS INC,Common Stock
88338N10,TXMD,THERAPEUTICSMD INC,Common Stock
92870X30,VLTCEUR,VOLTARI CORP,Common Stock
95727P10,WBBW,WESTBURY BANCORP INC,Common Stock
00182C10,BSFA,ANI PHARMACEUTICALS INC,Common Stock
00434H10,XLRN,ACCELERON PHARMA INC,Common Stock
00770C10,OXQ1,ARQ INC,Common Stock
00847X10,AGIO,AGIOS PHARMACEUTICALS INC,Common Stock
02153X10,AAMCF,ALTISOURCE ASSET MANAGEMENT,Common Stock
02665T30,AMH,AMERICAN HOMES 4 RENT- A,REIT
03823U10,AAOI,APPLIED OPTOELECTRONICS INC,Common Stock
05463X10,AXGN,AXOGEN INC,Common Stock
05990K10,BANC,BANC OF CALIFORNIA INC,Common Stock
08180D10,BNFTEUR,BENEFITFOCUS INC,Common Stock
09067210,BEATEUR,BIOTELEMETRY INC,Common Stock
09228F10,BB,BLACKBERRY LTD,Common Stock
13739U10,CGIXUSD,CANCER GENETICS INC,Common Stock
14054R10,LRFC,LOGAN RIDGE FINANCE CORP,Common Stock
20600T10,CNATEUR,CONATUS PHARMACEUTICALS INC,Common Stock
21240D10,CTRL,CONTROL4 CORP,Common Stock
21240E10,VLRS,CONTROLADORA VUELA CIA-ADR,ADR
24237020,DFODQ,DEAN FOODS CO,Common Stock
25811P85,DRLEUR,DORAL FINANCIAL CORP,Common Stock
31816Q10,FEYECHF,MANDIANT INC,Common Stock
33830X10,FPRX,FIVE PRIME THERAPEUTICS INC,Common Stock
35138V10,FOXF,FOX FACTORY HOLDING CORP,Common Stock
38500P20,AENZN,AENZA SAA-SPON ADR,ADR
44895420,HDYNQ,HYPERDYNAMICS CORP,Common Stock
45378A10,IRT,INDEPENDENCE REALTY TRUST IN,REIT
46122T10,I5X,PRECIGEN INC,Common Stock
52532710,LDOS,LEIDOS HOLDINGS INC,Common Stock
53633A10,LIQDQ,LIQUID HOLDINGS GROUP INC,Common Stock
57165B10,MBIIUSD,MARRONE BIO INNOVATIONS INC,Common Stock
57538510,DOOREUR,MASONITE INTERNATIONAL CORP,Common Stock
60468T10,MRTXEUR,MIRATI THERAPEUTICS INC,Common Stock
60688N10,MIXTUSD,MIX TELEMATICS LTD-SP ADR,ADR
62675510,MUSA,MURPHY USA INC,Common Stock
62945V10,NVEE,NV5 GLOBAL INC,Common Stock
63008720,NNVC,NANOVIRICIDES INC,Common Stock
65249B10,NWSA,NEWS CORP - CLASS A,Common Stock
65249B20,NWS,NEWS CORP - CLASS B,Common Stock
68406010,ORANY,ORANGE-SPON ADR,ADR
70338P10,PEGIEUR,PATTERN ENERGY GROUP INC -A,Common Stock
71943U10,DOCUSD,PHYSICIANS REALTY TRUST,REIT
72383630,PPSI,PIONEER POWER SOLUTIONS INC,Common Stock
74051N10,PINC,PREMIER INC-CLASS A,Common Stock
74348X20,PGRX,PROSPECT GLOBAL RESOURCES IN,Common Stock
74906310,QUMUEUR,QUMU CORP,Common Stock
76169C10,REXR,REXFORD INDUSTRIAL REALTY IN,REIT
76680R20,RNG,RINGCENTRAL INC-CLASS A,Common Stock
76680V10,KWE1,RING ENERGY INC,Common Stock
80862510,SAIC,SCIENCE APPLICATIONS INTE,Common Stock
83578Q20,SPHSEUR,SOPHIRIS BIO INC,Common Stock
85208M10,SFM,SPROUTS FARMERS MARKET INC,Common Stock
88822Q10,TIPT,TIPTREE INC,Common Stock
90333E20,4CU,CENTRUS ENERGY CORP-CLASS A,Common Stock
98872B10,YUMEEUR,YUME INC,Common Stock
00771V10,AERIEUR,AERIE PHARMACEUTICALS INC,Common Stock
02376R10,AAL,AMERICAN AIRLINES GROUP INC,Common Stock
03674X10,AR,ANTERO RESOURCES CORP,Common Stock
03852U10,ARMK,ARAMARK,Common Stock
09088U10,BGI,BIRKS GROUP INC,Common Stock
11120U10,BRX,BRIXMOR PROPERTY GROUP INC,REIT
12201710,BURL,BURLINGTON STORES INC,Common Stock
14912Y20,CTT1USD,CATCHMARK TIMBER TRUST INC-A,REIT
16309210,CHGG,CHEGG INC,Common Stock
16465110,CHMI,CHERRY HILL MORTGAGE INVESTM,REIT
19828720,CXPUSD,COLUMBIA PROPERTY TRUST INC,REIT
20337X10,COMM,COMMSCOPE HOLDING CO INC,Common Stock
20368X10,TCFCUSD,COMMUNITY FINANCIAL CORP/THE,Common Stock
21075110,36C0,CONTAINER STORE GROUP INC/TH,Common Stock
21676P10,CPS,COOPER-STANDARD HOLDING,Common Stock
22671810,CRTO,CRITEO SA-SPON ADR,ADR
27746140,KODK,EASTMAN KODAK CO,Common Stock
29210410,ESRT,EMPIRE STATE REALTY TRUST-A,REIT
29267170,EFR,ENERGY FUELS INC,Common Stock
29272B10,EIGIEUR,ENDURANCE INTERNATIONAL GROU,Common Stock
30224P20,STAYUSD,EXTENDED STAY AMERICA INC,Unit
30281V10,FTDEUR,FTD COS INC,Common Stock
31189P10,FATE,FATE THERAPEUTICS INC,Common Stock
31680Q10,WUBAUSD,58.COM INC-ADR,ADR
31931U10,FRBA,FIRST BANK/HAMILTON NJ,Common Stock
33829R10,BTCM,BIT MINING LTD - SPON ADR,ADR
34520U10,FNRGEUR,FORCEFIELD ENERGY INC,Common Stock
36467J10,GLPI,GAMING AND LEISURE PROPERTIE,REIT
38463710,GHC,GRAHAM HOLDINGS CO-CLASS B,Common Stock
44157R10,HMHCUSD,HOUGHTON MIFFLIN HARCOURT CO,Common Stock
45162210,IPWR,IDEAL POWER INC,Common Stock
45866F10,ICE,INTERCONTINENTAL EXCHANGE IN,Common Stock
48576U10,KPTI,KARYOPHARM THERAPEUTICS INC,Common Stock
49457710,KIN1USD,KINDRED BIOSCIENCES INC,Common Stock
50187T10,LGIH,LGI HOMES INC,Common Stock
55609910,MGNX,MACROGENICS INC,Common Stock
56632410,MMI,MARCUS & MILLICHAP INC,Common Stock
62920930,NMIH,NMI HOLDINGS INC,Common Stock
71415720,PESI,PERMA-FIX ENVIRONMENTAL SVCS,Common Stock
73754Y10,PBPB,POTBELLY CORP,Common Stock
74431A10,PBIPUSD,PRUDENTIAL BANCORP INC,Common Stock
74736A10,QTS,QTS REALTY TRUST INC-CL A,REIT
75524W10,RMAX,RE/MAX HOLDINGS INC-CL A,Common Stock
76283120,RIBT,RICEBRAN TECHNOLOGIES,Common Stock
78469C10,SPUSD,SP PLUS CORP,Common Stock
81170780,SBG1,SEACOAST BANKING CORP/FL,Common Stock
82968B10,SIRIEUR,SIRIUS XM HOLDINGS INC,Common Stock
83587F20,SRNE,SORRENTO THERAPEUTICS INC,Common Stock
85917A10,STL,STERLING BANCORP/DE,Common Stock
88165U10,TLOG,TETRALOGIC PHARMACEUTICALS C,Common Stock
89421Q20,TXM1,TRAVELZOO,Common Stock
89869720,TUQ1,TUCOWS INC-CLASS A,Common Stock
90184L10,TWTRUSD,TWITTER INC,Common Stock
92247510,VEEV,VEEVA SYSTEMS INC-CLASS A,Common Stock
92337F10,VCYT,VERACYTE INC,Common Stock
98401F10,XNCR,XENCOR INC,Common Stock
98976E40,ZTNO,ZOOM TECHNOLOGIES INC,Common Stock
00181T10,AMRK,A-MARK PRECIOUS METALS INC,Common Stock
00212110,ATEN,A10 NETWORKS INC,Common Stock
00444910,AKAOQ,ACHAOGEN INC,Common Stock
00778610,HIVEEUR,AEROHIVE NETWORKS INC,Common Stock
00972D10,AKBA,AKEBIA THERAPEUTICS INC,Common Stock
02318Y10,AMBRUSD,AMBER ROAD INC,Common Stock
03820J10,2GT,APPLIED GENETIC TECHNOLOGIES,Common Stock
05278C10,ATHM,AUTOHOME INC-ADR,ADR
09627J10,BKO,BLUEROCK RESIDENTIAL GROWTH,REIT
12574Q10,ICMB,INVESTCORP CREDIT MANAGEMENT,Common Stock
14163310,CRCMGBP,CARE.COM INC,Common Stock
20602210,CNCEEUR,CONCERT PHARMACEUTICALS INC,Common Stock
21117110,CBPXEUR,CONTINENTAL BUILDING PRODUCT,Common Stock
25303110,DRNAUSD,DICERNA PHARMACEUTICALS INC,Common Stock
26878510,EPEEUR,EP ENERGY CORP-CL A,Common Stock
26979610,EGRX,EAGLE PHARMACEUTICALS INC,Common Stock
28226B10,EGLTEUR,EGALET CORP,Common Stock
29336T10,0E41,ENLINK MIDSTREAM LLC,Unit
29358Y10,ENSV,ENSERVCO CORP,Common Stock
33938J10,FLXN,FLEXION THERAPEUTICS INC,Common Stock
36239310,GTT1USD,GTT COMMUNICATIONS INC,Common Stock
36729W20,GSTEUR,GASTAR EXPLORATION LTD,Common Stock
38000Q10,GLYC,GLYCOMIMETICS INC,Common Stock
42774610,AXD2,HERON THERAPEUTICS INC,Common Stock
45780L10,INGN,INOGEN INC,Common Stock
45780R10,IBP,INSTALLED BUILDING PRODUCTS,Common Stock
46116X10,ITCIEUR,INTRA-CELLULAR THERAPIES INC,Common Stock
46520M20,ACCS,ACCESS NEWSWIRE INC,Common Stock
49926D10,KN,KNOWLES CORP,Common Stock
50345960,LJPC,LA JOLLA PHARMACEUTICAL CO,Common Stock
50574310,LADR,LADDER CAPITAL CORP-REIT,REIT
55349810,MSA,MSA SAFETY INC,Common Stock
56117J10,MBUU,MALIBU BOATS INC - A,Common Stock
64537010,NWHM,NEW HOME CO INC/THE,Common Stock
64704V10,NEWMEUR,NEW MEDIA INVESTMENT GROUP,Common Stock
68235P10,OGS,ONE GAS INC,Common Stock
70438V10,PCTY,PAYLOCITY HOLDING CORP,Common Stock
74316X10,PFIEEUR,PROFIRE ENERGY INC,Common Stock
74736L10,QTWO,Q2 HOLDINGS INC,Common Stock
75629F10,RAH,SOCIETAL CDMO INC,Common Stock
76129910,17R,TRAVERE THERAPEUTICS INC,Common Stock
76133010,RVNCEUR,REVANCE THERAPEUTICS INC,Common Stock
76276010,RICEEUR,EQT RE MERGER SUB INC,Common Stock
80283M10,SC,SANTANDER CONSUMER USA HOLDI,Common Stock
81684M10,SMLR,SEMLER SCIENTIFIC INC,Common Stock
83542620,SOQDQ,SONDE RESOURCES CORP,Common Stock
89628810,TNET,TRINET GROUP INC,Common Stock
90137F10,XXII,22ND CENTURY GROUP INC,Common Stock
90400D10,RARE,ULTRAGENYX PHARMACEUTICAL IN,Common Stock
92228010,VRNS,VARONIS SYSTEMS INC,Common Stock
92857W30,VOD,VODAFONE GROUP PLC-SP ADR,ADR
94188P10,WSBF,WATERSTONE FINANCIAL INC,Common Stock
00507W10,ATNM,ACTINIUM PHARMACEUTICALS INC,Common Stock
00548A10,ADMSEUR,ADAMAS PHARMACEUTICALS INC,Common Stock
00685510,ADPTEUR,ADEPTUS HEALTH INC-CLASS A,Common Stock
00770K20,AMTX,AEMETIS INC,Common Stock
00847L10,0AL0,AGILE THERAPEUTICS INC,Common Stock
01433910,ALDR1EUR,ALDER BIOPHARMACEUTICALS INC,Common Stock
01438T10,ALDX,ALDEYRA THERAPEUTICS INC,Common Stock
02005N10,ALLY,ALLY FINANCIAL INC,Common Stock
03209R10,AMPH,AMPHASTAR PHARMACEUTICALS IN,Common Stock
03850540,ARDMEUR,ARADIGM CORP,Common Stock
03937C10,ARCB,ARCBEST CORP,Common Stock
03969710,ARDX,ARDELYX INC,Common Stock
04041310,ANET,ARISTA NETWORKS INC,Common Stock
04523Y10,ASPN,ASPEN AEROGELS INC,Common Stock
06654A10,BWFG,BANKWELL FINANCIAL GROUP INC,Common Stock
09062W20,BLFS,BIOLIFE SOLUTIONS INC,Common Stock
14174T10,CTRE,CARETRUST REIT INC,REIT
14653410,CRTNUSD,CARTESIAN INC,Common Stock
14757U10,CASIEUR,CASI PHARMACEUTICALS INC,Common Stock
15650430,CCS,CENTURY COMMUNITIES INC,Common Stock
16307510,CMCM,CHEETAH MOBILE INC - ADR,ADR
17858710,CIO,CITY OFFICE REIT INC,REIT
23425510,DAKPEUR,DAKOTA PLAINS HOLDINGS INC,Common Stock
30263510,FSK,FS KKR CAPITAL CORP,Common Stock
31154R10,FPI,FARMLAND PARTNERS INC,REIT
31788H30,FNJNUSD,FINJAN HOLDINGS INC,Common Stock
32086610,FMBH,FIRST MID BANCSHARES INC,Common Stock
33830710,FIVN,FIVE9 INC,Common Stock
36162J10,GEG,GEO GROUP INC/THE,Common Stock
37960610,GLRI,GLORI ENERGY INC,Common Stock
38268T10,GPRO,GOPRO INC-CLASS A,Common Stock
42588510,HNNA,HENNESSY ADVISORS INC,Common Stock
42727J10,HRTG,HERITAGE INSURANCE HOLDINGS,Common Stock
45170X20,INVN,IDENTIV INC,Common Stock
45773H20,INO,INOVIO PHARMACEUTICALS INC,Common Stock
46146L10,ISBCUSD,INVESTORS BANCORP INC,Common Stock
47215P10,JD,JD.COM INC-ADR,ADR
50187J10,LEJUY,LEJU HOLDINGS LTD-ADR,ADR
51509F10,LE,LANDS' END INC,Common Stock
57667T10,MTLS,MATERIALISE NV-ADR,ADR
59408Q10,MIKUSD,MICHAELS COS INC/THE,Common Stock
60739U20,MOBL,MOBILEIRON INC,Common Stock
60786M10,MC,MOELIS & CO - CLASS A,Common Stock
63938C10,NAVI,NAVIENT CORP,Common Stock
68400010,OPBUSD,OPUS BANK,Common Stock
70187710,PE1EUR,PARSLEY ENERGY INC-CLASS A,Common Stock
70432V10,PAYC,PAYCOM SOFTWARE INC,Common Stock
71104010,PFIS,PEOPLES FINANCIAL SERVICES,Common Stock
71742Q10,PAHC,PHIBRO ANIMAL HEALTH CORP-A,Common Stock
74373P10,PVCT,PROVECTUS BIOPHARMACEUTICA-A,Common Stock
75046920,RDUSEUR,RADIUS HEALTH INC,Common Stock
75508B10,RYAM,RAYONIER ADVANCED MATERIALS,Common Stock
76118L10,RESNUSD,RESONANT INC,Common Stock
78112V10,15R,MAGNITE INC,Common Stock
78573M10,SABR,SABRE CORP,Common Stock
81129210,SCYX,SCYNEXIS INC,Common Stock
81761R10,SERVUSD,SERVICEMASTER GLOBAL HOLDING,Common Stock
81768T10,SFBS,SERVISFIRST BANCSHARES INC,Common Stock
84044110,SSB,SOUTHSTATE CORP,Common Stock
84721510,SRJ,SPARTANNASH CO,Common Stock
84920Y10,SPWH,SPORTSMAN'S WAREHOUSE HOLDIN,Common Stock
86102510,SYBT,STOCK YARDS BANCORP INC,Common Stock
86815310,SDPIUSD,SUPERIOR DRILLING PRODUCTS I,Common Stock
87161C50,SNV,SYNOVUS FINANCIAL CORP,Common Stock
87876P20,TGEN,TECOGEN INC/WALTHAM MA,Common Stock
88722810,TIME1EUR,TIME INC,Common Stock
89366M20,TRXCEUR,TRANSENTERIX INC,Common Stock
89785L10,TRUE,TRUECAR INC,Common Stock
89977P10,TOUR,TUNIU CORP-SPON ADR,ADR
91030410,UBNKUSD,UNITED FINANCIAL BANCORP INC,Common Stock
92908910,VOYA,VOYA FINANCIAL INC,Common Stock
94859610,WB,WEIBO CORP-SPON ADR,ADR
98419E10,XNET,XUNLEI LTD-ADR,ADR
98885E10,ZFGNUSD,ZAFGEN INC,Common Stock
98936J10,ZEN1EUR,ZENDESK INC,Common Stock
00790R10,WMS,ADVANCED DRAINAGE SYSTEMS IN,Common Stock
01609W10,BABA,ALIBABA GROUP HOLDING-SP ADR,ADR
05156V10,AUPH,AURINIA PHARMACEUTICALS INC,Common Stock
14167L10,CDNA,CAREDX INC,Common Stock
14387310,CAROEUR,CAROLINA FINANCIAL CORP,Common Stock
14880610,CTLTEUR,CATALENT INC,Common Stock
15117P10,CBMGEUR,CELLULAR BIOMEDICINE GROUP I,Common Stock
17461010,CFG,CITIZENS FINANCIAL GROUP,Common Stock
20786W10,CNOB,CONNECTONE BANCORP INC,Common Stock
21232610,CFRXQ,CONTRAFECT CORP,Common Stock
23257D10,CBAYUSD,CYMABAY THERAPEUTICS INC,Common Stock
26860310,LOCO,EL POLLO LOCO HOLDINGS INC,Common Stock
28470R10,ERIEUR,ELDORADO RESORTS INC,Common Stock
29428P10,EPRSEUR,EPIRUS BIOPHARMACEUTICALS IN,Common Stock
29462810,HP5A,EQUITY COMMONWEALTH,REIT
31620R30,FNF,FIDELITY NATIONAL FINANCIAL,Common Stock
36192A10,GWGH,GWG HOLDINGS INC,Common Stock
37957B10,GBIM,GLOBEIMMUNE INC,Common Stock
42226A10,HQY,HEALTHEQUITY INC,Common Stock
45817G20,IDN,INTELLICHECK INC,Common Stock
46071F10,XENTEUR,INTERSECT ENT INC,Common Stock
46134L10,ISTR,INVESTAR HOLDING CORP,Common Stock
46266A10,IRMD,IRADIMED CORP,Common Stock
47117210,JASNQ,JASON INDUSTRIES INC,Common Stock
49803T30,KRG,KITE REALTY GROUP TRUST,REIT
53146510,LTRPA,LIBERTY TRIPADVISOR HDG-A,Common Stock
56854Q10,MRNS*,MARINUS PHARMACEUTICALS INC,Common Stock
58503T10,MDLYGBP,MEDLEY MANAGEMENT INC - A,Common Stock
58958U10,EBSB,MERIDIAN BANCORP INC,Common Stock
59630420,MBCN,MIDDLEFIELD BANC CORP,Common Stock
60338010,NERV,MINERVA NEUROSCIENCES INC,Common Stock
67011P10,DNOW,DNOW INC,Common Stock
67576A10,OCUL,OCULAR THERAPEUTIX INC,Common Stock
68906L10,OTICEUR,OTONOMY INC,Common Stock
69888T20,PARR,PAR PACIFIC HOLDINGS INC,Common Stock
71707110,PFNXEUR,PFENEX INC,Common Stock
74934Q10,RICK,RCI HOSPITALITY HOLDINGS INC,Common Stock
78375410,RYI,RYERSON HOLDING CORP,Common Stock
78667J10,SAGE,SAGE THERAPEUTICS INC,Common Stock
81617L10,SLCT,SELECT BANCORP INC,Common Stock
81809710,SSE1EUR,SEVENTY SEVEN ENERGY INC/OLD,Common Stock
84651110,SPKEEUR,VIA RENEWABLES INC,Common Stock
84863T10,SPOK,SPOK HOLDINGS INC,Common Stock
87165B10,SYF,SYNCHRONY FINANCIAL,Common Stock
88739910,MTUS,METALLUS INC,Common Stock
89223110,TSQ,TOWNSQUARE MEDIA INC - CL A,Common Stock
89820210,TRUP,TRUPANION INC,Common Stock
89853L10,3T2,T2 BIOSYSTEMS INC,Common Stock
92242T10,VVX,V2X INC,Common Stock
92345410,VRTVEUR,VERITIV CORP,Common Stock
96823520,WHLM,WILHELMINA INTERNATIONAL INC,Common Stock
98919T40,ZAZA,ZAZA ENERGY CORP,Common Stock
00030710,AACH,AAC HOLDINGS INC,Common Stock
00089910,ADMA,ADMA BIOLOGICS INC,Common Stock
03675210,ELV,ELEVANCE HEALTH INC,Common Stock
04410410,9YY,ASHFORD INC,Common Stock
04651310,ATRA,ATARA BIOTHERAPEUTICS INC,Common Stock
05544A10,BGSF,BGSF INC,Common Stock
09073M10,TECH,BIO-TECHNE CORP,Common Stock
09940610,BOOT,BOOT BARN HOLDINGS INC,Common Stock
12479G10,CBFV,CB FINANCIAL SERVICES INC,Common Stock
12508E10,CDK,CDK GLOBAL INC,Common Stock
13089P10,CALA,CALITHERA BIOSCIENCES INC,Common Stock
14862Q10,CSLT1EUR,CASTLIGHT HEALTH INC-B,Common Stock
15643U10,LEU,CENTRUS ENERGY CORP-CLASS A,Common Stock
17253X10,CPH,CIPHER PHARMACEUTICALS INC,Common Stock
19249H10,CHRS,COHERUS BIOSCIENCES INC,Common Stock
22822V10,8CW,CROWN CASTLE INC,REIT
23283X20,CTSO,CYTOSORBENTS CORP,Common Stock
23833710,PLAY,DAVE & BUSTER'S ENTERTAINMEN,Common Stock
24983L10,DERMEUR,DERMIRA INC,Common Stock
25456K10,DPLOEUR,DIPLOMAT PHARMACY INC,Common Stock
26815820,DVAX,DYNAVAX TECHNOLOGIES CORP,Common Stock
29357K10,ENVA,ENOVA INTERNATIONAL INC,Common Stock
29363J10,ENFCUSD,ENTEGRA FINANCIAL CORP,Common Stock
30048710,EVLVUSD,IMEDIA BRANDS INC,Common Stock
30292L10,FRPH,FRP HOLDINGS INC,Common Stock
31572Q80,FGEN,FIBROGEN INC,Common Stock
31679P10,FSAM,FIFTH STREET ASSET MANAGEMEN,Common Stock
32026V10,FFWM,FIRST FOUNDATION INC,Common Stock
35803910,FRPT,FRESHPET INC,Common Stock
39141610,GWB,GREAT WESTERN BANCORP INC,Common Stock
39270910,GRBK,GREEN BRICK PARTNERS INC,Common Stock
40449J10,HABTEUR,HABIT RESTAURANTS INC/THE-A,Common Stock
42225P50,HR,HEALTHCARE REALTY TRUST INC,REIT
44357310,HUBS,HUBSPOT INC,Common Stock
45329R10,SYNHEUR,SYNEOS HEALTH INC,Common Stock
47973J10,JYNT,JOINT CORP/THE,Common Stock
48826D20,KLS,KELSO TECHNOLOGIES INC,Common Stock
49338L10,KEYS,KEYSIGHT TECHNOLOGIES IN,Common Stock
49428J10,KE,KIMBALL ELECTRONICS INC,Common Stock
51281610,LAMR,LAMAR ADVERTISING CO-A,REIT
52603A10,LC,LENDINGCLUB CORP,Common Stock
53030710,LBRDA,LIBERTY BROADBAND-A,Common Stock
53030730,LBRDK,LIBERTY BROADBAND-C,Common Stock
53146520,LTRPB,LIBERTY TRIPADVISOR HDG-B,Common Stock
55315D10,MMAC,MMA CAPITAL HOLDINGS INC,Common Stock
60879B10,MOMO,HELLO GROUP INC -SPN ADR,ADR
64157F10,NVROEUR,NEVRO CORP,Common Stock
64828T20,RITM,RITHM CAPITAL CORP,REIT
64829B10,NEWREUR,NEW RELIC INC,Common Stock
64869110,SNR1USD,NEW SENIOR INVESTMENT GROUP,REIT
65252620,NEWT,NEWTEKONE INC,Common Stock
68216310,ONDK,ON DECK CAPITAL INC,Common Stock
69354M10,PRAH,PRA HEALTH SCIENCES INC,Common Stock
69354N10,PRAA,PRA GROUP INC,Common Stock
69924R10,PGRE,PARAMOUNT GROUP INC,REIT
69937430,PRTKEUR,PARATEK PHARMACEUTICALS INC,Common Stock
70319R10,PBHC,PATHFINDER BANCORP INC,Common Stock
70469L10,SKIS,PEAK RESORTS INC,Common Stock
74371L10,PRTOEUR,PROTEON THERAPEUTICS INC,Common Stock
76131D10,QSR,RESTAURANT BRANDS INTERN,Common Stock
81234D10,SRSCQ,SEARS CANADA INC,Common Stock
82621J10,S0Z0,SIENTRA INC,Common Stock
83002F10,CTEKDEUR,6D GLOBAL TECHNOLOGIES INC,Common Stock
86212110,S76,STORE CAPITAL CORP,REIT
88713320,TLR2EUR,TIMBERLINE RESOURCES CORP,Common Stock
89604750,TRCO,TRIBUNE MEDIA CO - A,Common Stock
89620X50,TREUR,TRILLIUM THERAPEUTICS INC,Common Stock
89679E30,TFIN,TRIUMPH FINANCIAL INC,Common Stock
91544A10,UPLD,UPLAND SOFTWARE INC,Common Stock
92345110,VBTX,VERITEX HOLDINGS INC,Common Stock
92346J10,VCEL,VERICEL CORP,Common Stock
92854Q10,VSLR,VIVINT SOLAR INC,Common Stock
93142710,WBA,WALGREENS BOOTS ALLIANCE INC,Common Stock
98139A10,WK,WORKIVA INC,Common Stock
98420N10,XENE,XENON PHARMACEUTICALS INC,Common Stock
98919V10,ZAYOEUR,ZAYO GROUP HOLDINGS INC,Common Stock
03011120,AMSC,AMERICAN SUPERCONDUCTOR CORP,Common Stock
04351P10,ASND,ASCENDIS PHARMA A/S - ADR,ADR
07877110,BLPHEUR,BELLEROPHON THERAPEUTICS INC,Common Stock
09530610,BLBD,BLUE BIRD CORP,Common Stock
10316T10,BOX,BOX INC - CLASS A,Common Stock
12619F10,CPSH,CPS TECHNOLOGIES CORP,Common Stock
15117K10,CLLS,CELLECTIS - ADR,ADR
18586020,CBLIEUR,STATERA BIOPHARMA INC,Common Stock
22190710,ICBKUSD,COUNTY BANCORP INC,Common Stock
23936010,DWSN,DAWSON GEOPHYSICAL CO,Common Stock
25400W10,APPS,DIGITAL TURBINE INC,Common Stock
27616P10,DEA,EASTERLY GOVERNMENT PROPERTI,REIT
29444U70,EQIX,EQUINIX INC,REIT
30040W10,ES,EVERSOURCE ENERGY,Common Stock
33583410,FNWB,FIRST NORTHWEST BANCORP,Common Stock
33938A10,FP10,SALARIUS PHARMACEUTICALS INC,Common Stock
37185X10,GENN,GENESIS HEALTHCARE INC,Common Stock
38983D30,RPT,RITHM PROPERTY TRUST INC,REIT
45781D10,INOV,INOVALON HOLDINGS INC - A,Common Stock
46185L10,NVTA1EUR,INVITAE CORP,Common Stock
46284V10,IRM,IRON MOUNTAIN INC,REIT
47640510,JCAPUSD,JERNIGAN CAPITAL INC,REIT
52471Y10,LTXBUSD,LEGACYTEXAS FINANCIAL GROUP,Common Stock
52603B10,T77,LENDINGTREE INC,Common Stock
58504H10,MDVXUSD,MEDOVEX CORP,Common Stock
70336F20,PNBK,PATRIOT NATIONAL BANCORP INC,Common Stock
70338T10,PNTPUSD,PATRIOT NATIONAL INC,Common Stock
73752520,PSTRQ,POSTROCK ENERGY CORP,Common Stock
74051E20,PRXIQ,PREMIER EXHIBITIONS INC,Common Stock
74736K10,QRVO,QORVO INC,Common Stock
75419810,RAVE,RAVE RESTAURANT GROUP INC,Common Stock
77467X10,RMCF,ROCKY MOUNTAIN CHOC FACT INC,Common Stock
78478V20,STRIEUR,STR HOLDINGS INC,Common Stock
81904710,SHAK,SHAKE SHACK INC - CLASS A,Common Stock
83417M10,SEDG,SOLAREDGE TECHNOLOGIES INC,Common Stock
84652J10,ONCEEUR,SPARK THERAPEUTICS INC,Common Stock
86614U10,7SU,SUMMIT MATERIALS INC -CL A,Common Stock
86627R10,SMMTUSD,SUMMIT THERAPEUTICS-SPON ADR,ADR
